Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2011","26.57","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2011","34.66","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2011","66.04","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2012","66.74","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2012","29.49","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2012","37.30","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2013","41.30","2013","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2013","44.70","2013","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2013","60.40","2013","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2014","68.14","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2014","35.45","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2014","42.60","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2015","55.10","2015","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2015","67.60","2015","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2015","52.60","2015","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2016","47.92","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2016","69.56","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","90","Solomon Islands","2016","41.54","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","96","Brunei Darussalam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
